enc,bench,method,top_k,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
bert-base-uncased,scifact,greedy,10,0,3,0,0.02049731182795699,0.0,0.03761136531829834
bert-base-uncased,scifact,greedy,20,0,3,0,0.02049731182795699,0.0,0.03761136531829834
bert-base-uncased,scifact,ggpp,1,0,5,0,0.051747311827956985,0.24465054211822604,0.03311455249786377
bert-base-uncased,scifact,ggpp,10,0,5,0,0.051747311827956985,0.24465054211822604,0.03311455249786377
bert-base-uncased,scifact,ggpp,20,1,5,0,0.051747311827956985,0.24465054211822604,0.03311455249786377
bert-base-uncased,scifact,de,1,0,3,87,0.04807084123972169,0.23981246656813146,0.006046772003173828
bert-base-uncased,scifact,de,10,0,3,87,0.04807084123972169,0.23981246656813146,0.006046772003173828
bert-base-uncased,scifact,de,20,1,3,87,0.04807084123972169,0.23981246656813146,0.006046772003173828
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.0026581526581526582,0.0,-0.14873969554901123
bert-base-uncased,scifact,random,10,0,5,0,-0.0026581526581526582,0.0,-0.14873969554901123
bert-base-uncased,scifact,random,20,0,5,0,-0.0026581526581526582,0.0,-0.14873969554901123
bert-base-uncased,scifact,greedy,1,0,3,0,0.016816816816816817,0.0,-0.08160674571990967
bert-base-uncased,scifact,greedy,10,0,3,0,0.016816816816816817,0.0,-0.08160674571990967
bert-base-uncased,scifact,greedy,20,0,3,0,0.016816816816816817,0.0,-0.08160674571990967
bert-base-uncased,scifact,ggpp,1,0,5,0,0.030308880308880307,0.0,-0.0336989164352417
bert-base-uncased,scifact,ggpp,10,0,5,0,0.030308880308880307,0.0,-0.0336989164352417
bert-base-uncased,scifact,ggpp,20,0,5,0,0.030308880308880307,0.0,-0.0336989164352417
bert-base-uncased,scifact,de,1,0,5,176,0.02907735321528425,0.0,-0.26144522428512573
bert-base-uncased,scifact,de,10,0,5,176,0.02907735321528425,0.0,-0.26144522428512573
bert-base-uncased,scifact,de,20,0,5,176,0.02907735321528425,0.0,-0.26144522428512573
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.0005487470276202668,0.0,-0.052110135555267334
bert-base-uncased,scifact,random,10,0,5,0,0.0005487470276202668,0.0,-0.052110135555267334
bert-base-uncased,scifact,random,20,0,5,0,0.0005487470276202668,0.0,-0.052110135555267334
bert-base-uncased,scifact,greedy,1,0,3,0,0.025764558022622536,0.0,-0.038237929344177246
bert-base-uncased,scifact,greedy,10,0,3,0,0.025764558022622536,0.0,-0.038237929344177246
bert-base-uncased,scifact,greedy,20,0,3,0,0.025764558022622536,0.0,-0.038237929344177246
bert-base-uncased,scifact,ggpp,1,0,5,0,0.08441558441558442,0.27894294565112987,-0.08360427618026733
bert-base-uncased,scifact,ggpp,10,0,5,0,0.08441558441558442,0.27894294565112987,-0.08360427618026733
bert-base-uncased,scifact,ggpp,20,1,5,0,0.08441558441558442,0.27894294565112987,-0.08360427618026733
bert-base-uncased,scifact,de,1,0,4,100,0.04350649350649351,0.227670248696953,-0.07114088535308838
bert-base-uncased,scifact,de,10,0,4,100,0.04350649350649351,0.227670248696953,-0.07114088535308838
bert-base-uncased,scifact,de,20,1,4,100,0.04350649350649351,0.227670248696953,-0.07114088535308838
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,9.136721906610528e-06,0.0,-0.05887115001678467
bert-base-uncased,scifact,random,10,0,5,0,9.136721906610528e-06,0.0,-0.05887115001678467
bert-base-uncased,scifact,random,20,0,5,0,9.136721906610528e-06,0.0,-0.05887115001678467
bert-base-uncased,scifact,greedy,1,0,3,0,0.0012093803534497297,0.0,0.0886540412902832
bert-base-uncased,scifact,greedy,10,0,3,0,0.0012093803534497297,0.0,0.0886540412902832
bert-base-uncased,scifact,greedy,20,0,3,0,0.0012093803534497297,0.0,0.0886540412902832
bert-base-uncased,scifact,ggpp,1,0,5,0,0.009201072605571816,0.0,0.09082365036010742
bert-base-uncased,scifact,ggpp,10,0,5,0,0.009201072605571816,0.0,0.09082365036010742
bert-base-uncased,scifact,ggpp,20,0,5,0,0.009201072605571816,0.0,0.09082365036010742
bert-base-uncased,scifact,de,1,0,5,189,0.023387234875357783,0.0,-0.03762561082839966
bert-base-uncased,scifact,de,10,0,5,189,0.023387234875357783,0.0,-0.03762561082839966
bert-base-uncased,scifact,de,20,0,5,189,0.023387234875357783,0.0,-0.03762561082839966
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,2.100509373523067e-05,0.0,-0.019196271896362305
bert-base-uncased,scifact,random,10,0,5,0,2.100509373523067e-05,0.0,-0.019196271896362305
bert-base-uncased,scifact,random,20,0,5,0,2.100509373523067e-05,0.0,-0.019196271896362305
bert-base-uncased,scifact,greedy,1,0,3,0,0.005363872167572064,0.0,-0.053047358989715576
bert-base-uncased,scifact,greedy,10,0,3,0,0.005363872167572064,0.0,-0.053047358989715576
bert-base-uncased,scifact,greedy,20,0,3,0,0.005363872167572064,0.0,-0.053047358989715576
bert-base-uncased,scifact,ggpp,1,0,5,0,0.009550162068147681,0.0,0.008673548698425293
bert-base-uncased,scifact,ggpp,10,0,5,0,0.009550162068147681,0.0,0.008673548698425293
bert-base-uncased,scifact,ggpp,20,0,5,0,0.009550162068147681,0.0,0.008673548698425293
bert-base-uncased,scifact,de,1,0,5,128,0.0057553956834532375,0.0,0.035791218280792236
bert-base-uncased,scifact,de,10,0,5,128,0.0057553956834532375,0.0,0.035791218280792236
bert-base-uncased,scifact,de,20,0,5,128,0.0057553956834532375,0.0,0.035791218280792236
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.0001723413198823035,0.0,0.019686758518218994
bert-base-uncased,scifact,random,10,0,5,0,0.0001723413198823035,0.0,0.019686758518218994
bert-base-uncased,scifact,random,20,0,5,0,0.0001723413198823035,0.0,0.019686758518218994
bert-base-uncased,scifact,greedy,1,0,3,0,0.000938027246858553,0.0,-0.03615289926528931
bert-base-uncased,scifact,greedy,10,0,3,0,0.000938027246858553,0.0,-0.03615289926528931
bert-base-uncased,scifact,greedy,20,0,3,0,0.000938027246858553,0.0,-0.03615289926528931
bert-base-uncased,scifact,ggpp,1,0,5,0,0.0119672131147541,0.0,0.06430447101593018
bert-base-uncased,scifact,ggpp,10,0,5,0,0.0119672131147541,0.0,0.06430447101593018
bert-base-uncased,scifact,ggpp,20,0,5,0,0.0119672131147541,0.0,0.06430447101593018
bert-base-uncased,scifact,de,1,0,5,202,0.00195613891763339,0.0,0.02578645944595337
bert-base-uncased,scifact,de,10,0,5,202,0.00195613891763339,0.0,0.02578645944595337
bert-base-uncased,scifact,de,20,0,5,202,0.00195613891763339,0.0,0.02578645944595337
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.001536158594358822,0.0,-0.10259789228439331
bert-base-uncased,scifact,random,10,0,5,0,-0.001536158594358822,0.0,-0.10259789228439331
bert-base-uncased,scifact,random,20,0,5,0,-0.001536158594358822,0.0,-0.10259789228439331
bert-base-uncased,scifact,greedy,1,0,3,0,0.002489797446553596,0.0,-0.0708048939704895
bert-base-uncased,scifact,greedy,10,0,3,0,0.002489797446553596,0.0,-0.0708048939704895
bert-base-uncased,scifact,greedy,20,0,3,0,0.002489797446553596,0.0,-0.0708048939704895
bert-base-uncased,scifact,ggpp,1,0,5,0,0.002766767395314156,0.0,0.013707339763641357
bert-base-uncased,scifact,ggpp,10,0,5,0,0.002766767395314156,0.0,0.013707339763641357
bert-base-uncased,scifact,ggpp,20,0,5,0,0.002766767395314156,0.0,0.013707339763641357
bert-base-uncased,scifact,de,1,0,5,143,0.00048798936183191196,0.0,-0.04398149251937866
bert-base-uncased,scifact,de,10,0,5,143,0.00048798936183191196,0.0,-0.04398149251937866
bert-base-uncased,scifact,de,20,0,5,143,0.00048798936183191196,0.0,-0.04398149251937866
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.002392344497607654,0.0,0.010266482830047607
bert-base-uncased,scifact,random,10,0,5,0,-0.002392344497607654,0.0,0.010266482830047607
bert-base-uncased,scifact,random,20,0,5,0,-0.002392344497607654,0.0,0.010266482830047607
bert-base-uncased,scifact,greedy,1,0,3,0,0.006265664160401002,0.0,0.01150977611541748
bert-base-uncased,scifact,greedy,10,0,3,0,0.006265664160401002,0.0,0.01150977611541748
bert-base-uncased,scifact,greedy,20,0,3,0,0.006265664160401002,0.0,0.01150977611541748
bert-base-uncased,scifact,ggpp,1,0,5,0,0.02412280701754386,0.0,-0.012965500354766846
bert-base-uncased,scifact,ggpp,10,0,5,0,0.02412280701754386,0.0,-0.012965500354766846
bert-base-uncased,scifact,ggpp,20,0,5,0,0.02412280701754386,0.0,-0.012965500354766846
bert-base-uncased,scifact,de,1,0,5,186,-0.004030346135609292,0.0,-0.022379398345947266
bert-base-uncased,scifact,de,10,0,5,186,-0.004030346135609292,0.0,-0.022379398345947266
bert-base-uncased,scifact,de,20,0,5,186,-0.004030346135609292,0.0,-0.022379398345947266
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.0002761797397127085,0.0,-0.08220529556274414
bert-base-uncased,scifact,random,10,0,5,0,-0.0002761797397127085,0.0,-0.08220529556274414
bert-base-uncased,scifact,random,20,0,5,0,-0.0002761797397127085,0.0,-0.08220529556274414
bert-base-uncased,scifact,greedy,1,0,3,0,0.07550664632817608,0.26264953503719357,0.0739184021949768
bert-base-uncased,scifact,greedy,10,0,3,0,0.07550664632817608,0.26264953503719357,0.0739184021949768
bert-base-uncased,scifact,greedy,20,1,3,0,0.07550664632817608,0.26264953503719357,0.0739184021949768
bert-base-uncased,scifact,ggpp,1,1,5,0,0.9985835694050992,1.0,0.016801834106445312
bert-base-uncased,scifact,ggpp,10,1,5,0,0.9985835694050992,1.0,0.016801834106445312
bert-base-uncased,scifact,ggpp,20,1,5,0,0.9985835694050992,1.0,0.016801834106445312
bert-base-uncased,scifact,de,1,0,5,184,0.00020169238244542847,0.0,-0.138208270072937
bert-base-uncased,scifact,de,10,0,5,184,0.00020169238244542847,0.0,-0.138208270072937
bert-base-uncased,scifact,de,20,0,5,184,0.00020169238244542847,0.0,-0.138208270072937
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.0037087268099926327,0.0,-0.6611534357070923
bert-base-uncased,scifact,random,10,0,5,0,-0.0037087268099926327,0.0,-0.6611534357070923
bert-base-uncased,scifact,random,20,0,5,0,-0.0037087268099926327,0.0,-0.6611534357070923
bert-base-uncased,scifact,greedy,1,0,3,0,0.04734057365636313,0.23137821315975915,0.006488621234893799
bert-base-uncased,scifact,greedy,10,0,3,0,0.04734057365636313,0.23137821315975915,0.006488621234893799
bert-base-uncased,scifact,greedy,20,1,3,0,0.04734057365636313,0.23137821315975915,0.006488621234893799
bert-base-uncased,scifact,ggpp,1,0,5,0,0.4947089947089947,0.6309297535714575,0.05979281663894653
bert-base-uncased,scifact,ggpp,10,1,5,0,0.4947089947089947,0.6309297535714575,0.05979281663894653
bert-base-uncased,scifact,ggpp,20,1,5,0,0.4947089947089947,0.6309297535714575,0.05979281663894653
bert-base-uncased,scifact,de,1,0,1,15,0.10582010582010581,0.3010299956639812,0.008342504501342773
bert-base-uncased,scifact,de,10,1,1,15,0.10582010582010581,0.3010299956639812,0.008342504501342773
bert-base-uncased,scifact,de,20,1,1,15,0.10582010582010581,0.3010299956639812,0.008342504501342773
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,3.018583822521478e-05,0.0,-0.005046844482421875
bert-base-uncased,scifact,random,10,0,5,0,3.018583822521478e-05,0.0,-0.005046844482421875
bert-base-uncased,scifact,random,20,0,5,0,3.018583822521478e-05,0.0,-0.005046844482421875
bert-base-uncased,scifact,greedy,1,0,3,0,0.004030070526234209,0.0,-0.041672468185424805
bert-base-uncased,scifact,greedy,10,0,3,0,0.004030070526234209,0.0,-0.041672468185424805
bert-base-uncased,scifact,greedy,20,0,3,0,0.004030070526234209,0.0,-0.041672468185424805
bert-base-uncased,scifact,ggpp,1,0,5,0,0.005876721547663055,0.0,0.01813220977783203
bert-base-uncased,scifact,ggpp,10,0,5,0,0.005876721547663055,0.0,0.01813220977783203
bert-base-uncased,scifact,ggpp,20,0,5,0,0.005876721547663055,0.0,0.01813220977783203
bert-base-uncased,scifact,de,1,0,5,158,0.0012597965309753744,0.0,0.06739896535873413
bert-base-uncased,scifact,de,10,0,5,158,0.0012597965309753744,0.0,0.06739896535873413
bert-base-uncased,scifact,de,20,0,5,158,0.0012597965309753744,0.0,0.06739896535873413
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.00016932644459246898,0.0,-0.13761857151985168
bert-base-uncased,scifact,random,10,0,5,0,-0.00016932644459246898,0.0,-0.13761857151985168
bert-base-uncased,scifact,random,20,0,5,0,-0.00016932644459246898,0.0,-0.13761857151985168
bert-base-uncased,scifact,greedy,1,0,3,0,0.0010020792422317198,0.0,-0.02206939458847046
bert-base-uncased,scifact,greedy,10,0,3,0,0.0010020792422317198,0.0,-0.02206939458847046
bert-base-uncased,scifact,greedy,20,0,3,0,0.0010020792422317198,0.0,-0.02206939458847046
bert-base-uncased,scifact,ggpp,1,0,5,0,0.0022880708307144114,0.0,-0.028298020362854004
bert-base-uncased,scifact,ggpp,10,0,5,0,0.0022880708307144114,0.0,-0.028298020362854004
bert-base-uncased,scifact,ggpp,20,0,5,0,0.0022880708307144114,0.0,-0.028298020362854004
bert-base-uncased,scifact,de,1,0,5,155,0.0005508455942767605,0.0,0.02387768030166626
bert-base-uncased,scifact,de,10,0,5,155,0.0005508455942767605,0.0,0.02387768030166626
bert-base-uncased,scifact,de,20,0,5,155,0.0005508455942767605,0.0,0.02387768030166626
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.000994970874488947,0.0,-0.01871556043624878
bert-base-uncased,scifact,random,10,0,5,0,-0.000994970874488947,0.0,-0.01871556043624878
bert-base-uncased,scifact,random,20,0,5,0,-0.000994970874488947,0.0,-0.01871556043624878
bert-base-uncased,scifact,greedy,1,0,3,0,0.0018513659290358316,0.0,-0.03670710325241089
bert-base-uncased,scifact,greedy,10,0,3,0,0.0018513659290358316,0.0,-0.03670710325241089
bert-base-uncased,scifact,greedy,20,0,3,0,0.0018513659290358316,0.0,-0.03670710325241089
bert-base-uncased,scifact,ggpp,1,0,5,0,0.006006006006006006,0.0,0.1082955002784729
bert-base-uncased,scifact,ggpp,10,0,5,0,0.006006006006006006,0.0,0.1082955002784729
bert-base-uncased,scifact,ggpp,20,0,5,0,0.006006006006006006,0.0,0.1082955002784729
bert-base-uncased,scifact,de,1,0,5,155,0.0002332429516895538,0.0,-0.06817060708999634
bert-base-uncased,scifact,de,10,0,5,155,0.0002332429516895538,0.0,-0.06817060708999634
bert-base-uncased,scifact,de,20,0,5,155,0.0002332429516895538,0.0,-0.06817060708999634
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.027951807228915663,0.0,-0.08520561456680298
bert-base-uncased,scifact,random,10,0,5,0,-0.027951807228915663,0.0,-0.08520561456680298
bert-base-uncased,scifact,random,20,0,5,0,-0.027951807228915663,0.0,-0.08520561456680298
bert-base-uncased,scifact,greedy,1,0,3,0,0.036923076923076927,0.26264953503719357,-0.01969963312149048
bert-base-uncased,scifact,greedy,10,0,3,0,0.036923076923076927,0.26264953503719357,-0.01969963312149048
bert-base-uncased,scifact,greedy,20,1,3,0,0.036923076923076927,0.26264953503719357,-0.01969963312149048
bert-base-uncased,scifact,ggpp,1,0,5,0,0.12666666666666665,0.3562071871080222,0.03924757242202759
bert-base-uncased,scifact,ggpp,10,1,5,0,0.12666666666666665,0.3562071871080222,0.03924757242202759
bert-base-uncased,scifact,ggpp,20,1,5,0,0.12666666666666665,0.3562071871080222,0.03924757242202759
bert-base-uncased,scifact,de,1,0,1,8,0.012631578947368417,0.23137821315975915,0.017963886260986328
bert-base-uncased,scifact,de,10,0,1,8,0.012631578947368417,0.23137821315975915,0.017963886260986328
bert-base-uncased,scifact,de,20,1,1,8,0.012631578947368417,0.23137821315975915,0.017963886260986328
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.0014502079719471025,0.0,0.027642488479614258
bert-base-uncased,scifact,random,10,0,5,0,0.0014502079719471025,0.0,0.027642488479614258
bert-base-uncased,scifact,random,20,0,5,0,0.0014502079719471025,0.0,0.027642488479614258
bert-base-uncased,scifact,greedy,1,0,3,0,0.0484472049689441,0.227670248696953,-0.04221141338348389
bert-base-uncased,scifact,greedy,10,0,3,0,0.0484472049689441,0.227670248696953,-0.04221141338348389
bert-base-uncased,scifact,greedy,20,1,3,0,0.0484472049689441,0.227670248696953,-0.04221141338348389
bert-base-uncased,scifact,ggpp,1,0,5,0,0.06987577639751552,0.2559580248098155,-0.09452617168426514
bert-base-uncased,scifact,ggpp,10,0,5,0,0.06987577639751552,0.2559580248098155,-0.09452617168426514
bert-base-uncased,scifact,ggpp,20,1,5,0,0.06987577639751552,0.2559580248098155,-0.09452617168426514
bert-base-uncased,scifact,de,1,0,5,134,0.004582174294097473,0.0,0.042722880840301514
bert-base-uncased,scifact,de,10,0,5,134,0.004582174294097473,0.0,0.042722880840301514
bert-base-uncased,scifact,de,20,0,5,134,0.004582174294097473,0.0,0.042722880840301514
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.0005164839944328463,0.0,-0.05268990993499756
bert-base-uncased,scifact,random,10,0,5,0,0.0005164839944328463,0.0,-0.05268990993499756
bert-base-uncased,scifact,random,20,0,5,0,0.0005164839944328463,0.0,-0.05268990993499756
bert-base-uncased,scifact,greedy,1,0,3,0,0.005265258504236768,0.0,0.08680284023284912
bert-base-uncased,scifact,greedy,10,0,3,0,0.005265258504236768,0.0,0.08680284023284912
bert-base-uncased,scifact,greedy,20,0,3,0,0.005265258504236768,0.0,0.08680284023284912
bert-base-uncased,scifact,ggpp,1,0,5,0,0.0017291112208959506,0.0,0.08318465948104858
bert-base-uncased,scifact,ggpp,10,0,5,0,0.0017291112208959506,0.0,0.08318465948104858
bert-base-uncased,scifact,ggpp,20,0,5,0,0.0017291112208959506,0.0,0.08318465948104858
bert-base-uncased,scifact,de,1,0,5,177,0.004905324320773173,0.0,-0.009059369564056396
bert-base-uncased,scifact,de,10,0,5,177,0.004905324320773173,0.0,-0.009059369564056396
bert-base-uncased,scifact,de,20,0,5,177,0.004905324320773173,0.0,-0.009059369564056396
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.0003464909300903594,0.0,-0.13209426403045654
bert-base-uncased,scifact,random,10,0,5,0,0.0003464909300903594,0.0,-0.13209426403045654
bert-base-uncased,scifact,random,20,0,5,0,0.0003464909300903594,0.0,-0.13209426403045654
bert-base-uncased,scifact,greedy,1,0,3,0,0.011259605746742398,0.0,0.08263194561004639
bert-base-uncased,scifact,greedy,10,0,3,0,0.011259605746742398,0.0,0.08263194561004639
bert-base-uncased,scifact,greedy,20,0,3,0,0.011259605746742398,0.0,0.08263194561004639
bert-base-uncased,scifact,ggpp,1,0,5,0,0.08847006651884701,0.27894294565112987,0.030944645404815674
bert-base-uncased,scifact,ggpp,10,0,5,0,0.08847006651884701,0.27894294565112987,0.030944645404815674
bert-base-uncased,scifact,ggpp,20,1,5,0,0.08847006651884701,0.27894294565112987,0.030944645404815674
bert-base-uncased,scifact,de,1,0,5,195,0.004317732366512854,0.0,-0.06803059577941895
bert-base-uncased,scifact,de,10,0,5,195,0.004317732366512854,0.0,-0.06803059577941895
bert-base-uncased,scifact,de,20,0,5,195,0.004317732366512854,0.0,-0.06803059577941895
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.0022299210155512753,0.0,-0.05749940872192383
bert-base-uncased,scifact,random,10,0,5,0,-0.0022299210155512753,0.0,-0.05749940872192383
bert-base-uncased,scifact,random,20,0,5,0,-0.0022299210155512753,0.0,-0.05749940872192383
bert-base-uncased,scifact,greedy,1,0,3,0,0.03777561608300908,0.0,-0.05085045099258423
bert-base-uncased,scifact,greedy,10,0,3,0,0.03777561608300908,0.0,-0.05085045099258423
bert-base-uncased,scifact,greedy,20,0,3,0,0.03777561608300908,0.0,-0.05085045099258423
bert-base-uncased,scifact,ggpp,1,0,5,0,0.4961089494163424,0.6309297535714575,0.010831236839294434
bert-base-uncased,scifact,ggpp,10,1,5,0,0.4961089494163424,0.6309297535714575,0.010831236839294434
bert-base-uncased,scifact,ggpp,20,1,5,0,0.4961089494163424,0.6309297535714575,0.010831236839294434
bert-base-uncased,scifact,de,1,0,4,85,0.09610894941634242,0.2890648263178879,-0.020853519439697266
bert-base-uncased,scifact,de,10,1,4,85,0.09610894941634242,0.2890648263178879,-0.020853519439697266
bert-base-uncased,scifact,de,20,1,4,85,0.09610894941634242,0.2890648263178879,-0.020853519439697266
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.00019807774551511455,0.0,0.02282339334487915
bert-base-uncased,scifact,random,10,0,5,0,0.00019807774551511455,0.0,0.02282339334487915
bert-base-uncased,scifact,random,20,0,5,0,0.00019807774551511455,0.0,0.02282339334487915
bert-base-uncased,scifact,greedy,1,0,3,0,0.006012913640032284,0.0,0.030830025672912598
bert-base-uncased,scifact,greedy,10,0,3,0,0.006012913640032284,0.0,0.030830025672912598
bert-base-uncased,scifact,greedy,20,0,3,0,0.006012913640032284,0.0,0.030830025672912598
bert-base-uncased,scifact,ggpp,1,0,5,0,0.01449505649717514,0.0,0.06281769275665283
bert-base-uncased,scifact,ggpp,10,0,5,0,0.01449505649717514,0.0,0.06281769275665283
bert-base-uncased,scifact,ggpp,20,0,5,0,0.01449505649717514,0.0,0.06281769275665283
bert-base-uncased,scifact,de,1,0,5,202,0.009179334847690604,0.0,0.04045975208282471
bert-base-uncased,scifact,de,10,0,5,202,0.009179334847690604,0.0,0.04045975208282471
bert-base-uncased,scifact,de,20,0,5,202,0.009179334847690604,0.0,0.04045975208282471
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.002878251500692627,0.0,-0.02855616807937622
bert-base-uncased,scifact,random,10,0,5,0,0.002878251500692627,0.0,-0.02855616807937622
bert-base-uncased,scifact,random,20,0,5,0,0.002878251500692627,0.0,-0.02855616807937622
bert-base-uncased,scifact,greedy,1,0,3,0,0.014501653282947568,0.0,-0.018435239791870117
bert-base-uncased,scifact,greedy,10,0,3,0,0.014501653282947568,0.0,-0.018435239791870117
bert-base-uncased,scifact,greedy,20,0,3,0,0.014501653282947568,0.0,-0.018435239791870117
bert-base-uncased,scifact,ggpp,1,0,5,0,0.04271481942714819,0.0,0.028233110904693604
bert-base-uncased,scifact,ggpp,10,0,5,0,0.04271481942714819,0.0,0.028233110904693604
bert-base-uncased,scifact,ggpp,20,0,5,0,0.04271481942714819,0.0,0.028233110904693604
bert-base-uncased,scifact,de,1,0,5,188,0.0014096515659637356,0.0,-0.006981194019317627
bert-base-uncased,scifact,de,10,0,5,188,0.0014096515659637356,0.0,-0.006981194019317627
bert-base-uncased,scifact,de,20,0,5,188,0.0014096515659637356,0.0,-0.006981194019317627
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.00407843137254902,0.0,-0.039913296699523926
bert-base-uncased,scifact,random,10,0,5,0,-0.00407843137254902,0.0,-0.039913296699523926
bert-base-uncased,scifact,random,20,0,5,0,-0.00407843137254902,0.0,-0.039913296699523926
bert-base-uncased,scifact,greedy,1,0,3,0,0.035478260869565216,0.0,-0.1197742223739624
bert-base-uncased,scifact,greedy,10,0,3,0,0.035478260869565216,0.0,-0.1197742223739624
bert-base-uncased,scifact,greedy,20,0,3,0,0.035478260869565216,0.0,-0.1197742223739624
bert-base-uncased,scifact,ggpp,1,1,5,0,0.992,1.0,0.04998469352722168
bert-base-uncased,scifact,ggpp,10,1,5,0,0.992,1.0,0.04998469352722168
bert-base-uncased,scifact,ggpp,20,1,5,0,0.992,1.0,0.04998469352722168
bert-base-uncased,scifact,de,1,0,5,159,0.002416666666666666,0.0,0.0002671480178833008
